1712452-01,1718449-01,2,1712452,1718449
1712452-01,1718450-01,2,1712452,1718450
1712452-01,1718452-01,3,1712452,1718452
1712452-01,1718452-02,1,1712452,1718452
1712452-01,1718517-01,1,1712452,1718517
1712452-01,1730120-01,1,1712452,1730120
1712452-01,1730220-01,1,1712452,1730220
1712452-01,1730430-01,1,1712452,1730430
1712452-01,1730435-01,1,1712452,1730435
1712452-01,1732308-01,1,1712452,1732308
1712452-01,1732308-05,2,1712452,1732308
1712452-01,1732417-01,2,1712452,1732417
1712452-01,1734102-04,2,1712452,1734102
1712452-01,1740350-01,3,1712452,1740350
1712452-01,1914239-01,3,1712452,1914239
1712452-01,2010116-07,1,1712452,2010116
1712452-01,2010314-01,1,1712452,2010314
1712452-01,2510317-01,1,1712452,2510317
1714297-01,1310407-01,1,1714297,1310407
1714297-01,1310426-04,1,1714297,1310426
1714297-02,1310426-02,1,1714297,1310426
1714297-03,1310426-01,11,1714297,1310426
1714297-03,1310426-02,2,1714297,1310426
1714297-03,1310426-03,3,1714297,1310426
1714297-03,1312354-02,1,1714297,1312354
1714297-01,1710105-01,1,1714297,1710105
1714297-02,1710105-01,1,1714297,1710105
1714297-03,1710105-01,3,1714297,1710105
1714297-03,1710105-02,1,1714297,1710105
1714297-03,1710105-03,2,1714297,1710105
1714297-01,1710201-01,6,1714297,1710201
1714297-01,1710201-02,2,1714297,1710201
1714297-01,1710201-03,1,1714297,1710201
1714297-01,1710201-04,4,1714297,1710201
1714297-01,1710201-05,1,1714297,1710201
1714297-02,1710201-01,7,1714297,1710201
1714297-02,1710201-02,2,1714297,1710201
1714297-02,1710201-03,9,1714297,1710201
1714297-02,1710201-04,7,1714297,1710201
1714297-02,1710201-05,7,1714297,1710201
1714297-03,1710201-01,3,1714297,1710201
1714297-03,1710201-02,12,1714297,1710201
1714297-03,1710201-03,1,1714297,1710201
1714297-03,1710201-04,5,1714297,1710201
1714297-03,1710201-05,1,1714297,1710201
1714297-01,1710204-01,2,1714297,1710204
1714297-02,1710204-01,2,1714297,1710204
1714297-03,1710204-01,3,1714297,1710204
1714297-01,1710210-02,10,1714297,1710210
1714297-01,1710210-03,5,1714297,1710210
1714297-02,1710210-01,22,1714297,1710210
1714297-02,1710210-03,12,1714297,1710210
1714297-03,1710210-01,8,1714297,1710210
1714297-03,1710210-02,7,1714297,1710210
1714297-03,1710210-03,11,1714297,1710210
1714297-02,1710217-01,13,1714297,1710217
1714297-03,1710217-01,1,1714297,1710217
1714297-03,1710417-02,3,1714297,1710417
1714297-01,1712212-02,10,1714297,1712212
1714297-01,1712212-03,6,1714297,1712212
1714297-02,1712212-01,22,1714297,1712212
1714297-02,1712212-02,7,1714297,1712212
1714297-02,1712212-03,7,1714297,1712212
1714297-03,1712212-01,12,1714297,1712212
1714297-03,1712212-02,9,1714297,1712212
1714297-03,1712212-03,11,1714297,1712212
1714297-01,1712301-03,1,1714297,1712301
1714297-03,1712301-01,2,1714297,1712301
1714297-03,1712301-03,4,1714297,1712301
1714297-03,1712312-01,2,1714297,1712312
1714297-03,1712315-01,3,1714297,1712315
1714297-03,1712315-02,2,1714297,1712315
1714297-03,1712401-02,1,1714297,1712401
1714297-02,1712432-01,1,1714297,1712432
1714297-03,1712432-01,7,1714297,1712432
1714297-03,1712444-01,1,1714297,1712444
1714297-01,1714297-01,17,1714297,1714297
1714297-02,1714297-02,50,1714297,1714297
1714297-03,1714297-03,50,1714297,1714297
1714297-02,1716310-01,1,1714297,1716310
1714297-03,1716310-01,4,1714297,1716310
1714297-03,1716310-02,4,1714297,1716310
1714297-01,1716401-05,1,1714297,1716401
1714297-03,1716401-01,1,1714297,1716401
1714297-03,1716401-03,4,1714297,1716401
1714297-03,1716401-05,1,1714297,1716401
1714297-03,1716405-01,1,1714297,1716405
1714297-01,1716410-01,1,1714297,1716410
1714297-03,1716410-01,2,1714297,1716410
1714297-01,1716430-01,1,1714297,1716430
1714297-03,1716448-01,1,1714297,1716448
1714297-01,1718210-02,4,1714297,1718210
1714297-01,1718210-03,2,1714297,1718210
1714297-01,1718210-04,7,1714297,1718210
1714297-02,1718210-01,5,1714297,1718210
1714297-02,1718210-02,10,1714297,1718210
1714297-02,1718210-03,7,1714297,1718210
1714297-02,1718210-04,10,1714297,1718210
1714297-03,1718210-01,10,1714297,1718210
1714297-03,1718210-02,8,1714297,1718210
1714297-03,1718210-03,14,1714297,1718210
1714297-01,1718217-02,1,1714297,1718217
1714297-02,1718217-01,2,1714297,1718217
1714297-02,1718217-02,8,1714297,1718217
1714297-03,1718217-01,7,1714297,1718217
1714297-03,1718217-02,9,1714297,1718217
1714297-01,1718303-02,1,1714297,1718303
1714297-03,1718303-01,2,1714297,1718303
1714297-03,1718303-02,2,1714297,1718303
1714297-02,1718312-01,1,1714297,1718312
1714297-03,1718312-01,2,1714297,1718312
1714297-02,1718448-01,1,1714297,1718448
1714297-03,1718448-01,2,1714297,1718448
1714297-03,1720400-01,3,1714297,1720400
1714297-03,1720405-01,2,1714297,1720405
1714297-03,1720415-01,2,1714297,1720415
1714297-03,1720415-02,1,1714297,1720415
1714297-01,1730155-02,1,1714297,1730155
1714297-02,1730155-02,1,1714297,1730155
1714297-03,1730155-01,1,1714297,1730155
1714297-01,1732203-03,1,1714297,1732203
1714297-02,1732203-01,2,1714297,1732203
1714297-02,1732203-02,1,1714297,1732203
1714297-02,1732203-03,2,1714297,1732203
1714297-02,1732203-05,1,1714297,1732203
1714297-03,1732203-01,1,1714297,1732203
1714297-03,1732203-03,1,1714297,1732203
1714297-03,1732203-04,4,1714297,1732203
1714297-01,1732204-05,1,1714297,1732204
1714297-01,1732204-09,1,1714297,1732204
1714297-01,1732204-11,1,1714297,1732204
1714297-02,1732204-02,2,1714297,1732204
1714297-02,1732204-03,1,1714297,1732204
1714297-02,1732204-05,1,1714297,1732204
1714297-02,1732204-07,5,1714297,1732204
1714297-02,1732204-08,4,1714297,1732204
1714297-02,1732204-09,2,1714297,1732204
1714297-02,1732204-10,2,1714297,1732204
1714297-02,1732204-11,1,1714297,1732204
1714297-02,1732204-12,2,1714297,1732204
1714297-03,1732204-03,1,1714297,1732204
1714297-03,1732204-05,1,1714297,1732204
1714297-03,1732204-10,1,1714297,1732204
1714297-03,1732204-12,3,1714297,1732204
1714297-01,1732303-01,2,1714297,1732303
1714297-02,1732303-03,13,1714297,1732303
1714297-03,1732303-01,8,1714297,1732303
1714297-03,1732303-03,5,1714297,1732303
1714297-01,1732308-05,1,1714297,1732308
1714297-03,1732308-04,1,1714297,1732308
1714297-03,1732417-01,1,1714297,1732417
1714297-02,1734102-04,2,1714297,1734102
1714297-03,1734102-04,12,1714297,1734102
1714297-03,1740417-01,2,1714297,1740417
1714297-01,1912296-01,2,1714297,1912296
1714297-01,1912296-02,8,1714297,1912296
1714297-02,1912296-02,24,1714297,1912296
1714297-03,1912296-01,14,1714297,1912296
1714297-03,1914239-01,1,1714297,1914239
1714297-02,1914240-01,1,1714297,1914240
1714297-02,1914240-02,1,1714297,1914240
1714297-03,1914240-02,1,1714297,1914240
1714297-02,1914251-03,1,1714297,1914251
1714297-01,1914252-01,2,1714297,1914252
1714297-01,1914252-02,1,1714297,1914252
1714297-02,1914252-01,7,1714297,1914252
1714297-02,1914252-02,5,1714297,1914252
1714297-02,1914252-03,3,1714297,1914252
1714297-03,1914252-01,3,1714297,1914252
1714297-02,1914271-02,1,1714297,1914271
1714297-02,2010126-19,1,1714297,2010126
1714297-01,2410101-25,1,1714297,2410101
1714297-01,2410101-28,1,1714297,2410101
1714297-02,2410101-04,1,1714297,2410101
1714297-02,2410101-07,1,1714297,2410101
1714297-02,2410101-18,1,1714297,2410101
1714297-02,2410101-21,1,1714297,2410101
1714297-02,2410101-28,1,1714297,2410101
1714297-02,2410101-29,1,1714297,2410101
1714297-03,2410101-07,1,1714297,2410101
1714297-03,2410101-16,1,1714297,2410101
1714297-03,2410101-17,1,1714297,2410101
1714297-03,2410101-28,2,1714297,2410101
1714297-01,2410171-08,1,1714297,2410171
1714297-02,2410171-01,1,1714297,2410171
1714297-02,2410171-03,3,1714297,2410171
1714297-02,2410171-04,2,1714297,2410171
1714297-02,2410171-07,1,1714297,2410171
1714297-02,2410171-08,1,1714297,2410171
1714297-02,2410171-09,1,1714297,2410171
1714297-02,2410171-12,1,1714297,2410171
1714297-03,2410171-01,2,1714297,2410171
1714297-03,2410171-04,2,1714297,2410171
1714297-03,2410171-08,1,1714297,2410171
1714297-03,2410171-09,1,1714297,2410171
1714297-03,2410175-01,1,1714297,2410175
1714297-02,2510111-04,2,1714297,2510111
1714297-01,2510317-01,2,1714297,2510317
1714297-01,2510317-02,2,1714297,2510317
1714297-02,2510317-01,5,1714297,2510317
1714297-02,2510317-02,2,1714297,2510317
1714297-03,2510317-01,5,1714297,2510317
1714303-01,1310250-04,2,1714303,1310250
1714303-02,1310250-04,1,1714303,1310250
1714303-02,1310407-01,2,1714303,1310407
1714303-01,1310426-02,1,1714303,1310426
1714303-01,1310426-04,2,1714303,1310426
1714303-02,1310426-01,1,1714303,1310426
1714303-02,1310426-02,1,1714303,1310426
1714303-02,1310426-03,1,1714303,1310426
1714303-02,1310426-04,1,1714303,1310426
1714303-01,1312354-02,4,1714303,1312354
1714303-01,1710105-01,1,1714303,1710105
1714303-02,1710105-01,2,1714303,1710105
1714303-01,1710201-01,1,1714303,1710201
1714303-01,1710201-03,1,1714303,1710201
1714303-01,1710201-04,1,1714303,1710201
1714303-02,1710201-03,1,1714303,1710201
1714303-01,1710204-01,1,1714303,1710204
1714303-01,1710300-01,1,1714303,1710300
1714303-02,1710300-02,1,1714303,1710300
1714303-01,1710404-02,2,1714303,1710404
1714303-01,1710417-01,6,1714303,1710417
1714303-01,1710417-02,3,1714303,1710417
1714303-02,1710417-01,8,1714303,1710417
1714303-02,1710417-02,1,1714303,1710417
1714303-02,1712212-01,1,1714303,1712212
1714303-02,1712212-02,2,1714303,1712212
1714303-02,1712212-03,2,1714303,1712212
1714303-01,1712301-01,1,1714303,1712301
1714303-01,1712301-03,1,1714303,1712301
1714303-02,1712301-01,2,1714303,1712301
1714303-02,1712301-03,2,1714303,1712301
1714303-02,1712312-01,2,1714303,1712312
1714303-01,1712315-01,6,1714303,1712315
1714303-01,1712315-02,10,1714303,1712315
1714303-02,1712315-01,7,1714303,1712315
1714303-02,1712315-02,8,1714303,1712315
1714303-02,1712401-02,2,1714303,1712401
1714303-02,1712417-01,1,1714303,1712417
1714303-01,1712432-01,13,1714303,1712432
1714303-02,1712444-01,6,1714303,1712444
1714303-01,1712452-01,2,1714303,1712452
1714303-01,1714303-01,38,1714303,1714303
1714303-02,1714303-02,35,1714303,1714303
1714303-01,1714304-01,3,1714303,1714304
1714303-01,1714304-03,1,1714303,1714304
1714303-01,1714304-04,2,1714303,1714304
1714303-01,1714304-05,1,1714303,1714304
1714303-01,1714304-06,1,1714303,1714304
1714303-02,1714304-01,1,1714303,1714304
1714303-02,1714304-05,1,1714303,1714304
1714303-01,1714320-01,1,1714303,1714320
1714303-01,1714396-01,7,1714303,1714396
1714303-01,1714396-02,7,1714303,1714396
1714303-02,1714396-01,11,1714303,1714396
1714303-02,1714396-02,9,1714303,1714396
1714303-02,1714406-01,1,1714303,1714406
1714303-01,1714480-01,1,1714303,1714480
1714303-01,1716310-02,9,1714303,1716310
1714303-02,1716310-01,14,1714303,1716310
1714303-02,1716310-02,2,1714303,1716310
1714303-01,1716401-01,1,1714303,1716401
1714303-01,1716401-02,2,1714303,1716401
1714303-01,1716401-03,1,1714303,1716401
1714303-01,1716401-04,1,1714303,1716401
1714303-01,1716401-05,2,1714303,1716401
1714303-02,1716401-01,1,1714303,1716401
1714303-02,1716401-02,1,1714303,1716401
1714303-02,1716401-03,1,1714303,1716401
1714303-02,1716401-04,1,1714303,1716401
1714303-02,1716401-05,1,1714303,1716401
1714303-02,1716401-06,1,1714303,1716401
1714303-01,1716405-01,3,1714303,1716405
1714303-01,1716408-01,6,1714303,1716408
1714303-02,1716408-01,3,1714303,1716408
1714303-01,1716410-01,11,1714303,1716410
1714303-02,1716410-01,2,1714303,1716410
1714303-01,1716430-01,2,1714303,1716430
1714303-02,1716430-01,1,1714303,1716430
1714303-01,1716440-01,4,1714303,1716440
1714303-01,1716440-02,1,1714303,1716440
1714303-02,1716440-01,1,1714303,1716440
1714303-02,1716440-02,2,1714303,1716440
1714303-01,1716444-02,4,1714303,1716444
1714303-01,1716444-03,3,1714303,1716444
1714303-02,1716444-01,1,1714303,1716444
1714303-02,1716444-03,1,1714303,1716444
1714303-02,1716448-01,5,1714303,1716448
1714303-01,1716494-01,4,1714303,1716494
1714303-02,1716494-01,1,1714303,1716494
1714303-01,1718210-01,2,1714303,1718210
1714303-01,1718210-03,2,1714303,1718210
1714303-02,1718210-02,2,1714303,1718210
1714303-02,1718210-03,3,1714303,1718210
1714303-02,1718210-04,1,1714303,1718210
1714303-01,1718217-01,1,1714303,1718217
1714303-01,1718217-02,1,1714303,1718217
1714303-01,1718303-01,3,1714303,1718303
1714303-01,1718303-02,5,1714303,1718303
1714303-02,1718303-01,1,1714303,1718303
1714303-02,1718303-02,7,1714303,1718303
1714303-01,1718312-01,4,1714303,1718312
1714303-02,1718312-01,6,1714303,1718312
1714303-01,1718402-02,1,1714303,1718402
1714303-02,1718402-02,1,1714303,1718402
1714303-02,1718402-03,1,1714303,1718402
1714303-02,1718404-02,2,1714303,1718404
1714303-02,1718406-02,3,1714303,1718406
1714303-01,1718417-01,1,1714303,1718417
1714303-01,1718436-01,1,1714303,1718436
1714303-01,1718448-01,2,1714303,1718448
1714303-02,1718448-01,3,1714303,1718448
1714303-01,1718449-01,2,1714303,1718449
1714303-02,1718450-01,2,1714303,1718450
1714303-01,1718452-01,2,1714303,1718452
1714303-01,1718452-02,1,1714303,1718452
1714303-02,1718452-01,2,1714303,1718452
1714303-02,1718452-02,2,1714303,1718452
1714303-01,1718517-01,1,1714303,1718517
1714303-01,1720400-01,5,1714303,1720400
1714303-02,1720400-01,3,1714303,1720400
1714303-01,1720405-01,4,1714303,1720405
1714303-01,1720415-01,3,1714303,1720415
1714303-01,1720415-02,4,1714303,1720415
1714303-02,1720415-01,1,1714303,1720415
1714303-02,1730101-01,1,1714303,1730101
1714303-02,1730155-01,1,1714303,1730155
1714303-01,1730220-01,2,1714303,1730220
1714303-01,1730420-01,1,1714303,1730420
1714303-01,1730430-01,1,1714303,1730430
1714303-02,1730430-01,1,1714303,1730430
1714303-01,1732203-03,1,1714303,1732203
1714303-02,1732203-01,1,1714303,1732203
1714303-02,1732203-03,1,1714303,1732203
1714303-01,1732204-09,1,1714303,1732204
1714303-02,1732204-03,1,1714303,1732204
1714303-02,1732204-09,1,1714303,1732204
1714303-02,1732204-10,1,1714303,1732204
1714303-02,1732204-11,1,1714303,1732204
1714303-01,1732303-01,1,1714303,1732303
1714303-02,1732303-01,4,1714303,1732303
1714303-02,1732303-03,4,1714303,1732303
1714303-01,1732308-01,3,1714303,1732308
1714303-01,1732308-02,1,1714303,1732308
1714303-01,1732308-03,2,1714303,1732308
1714303-01,1732308-05,1,1714303,1732308
1714303-01,1732308-06,1,1714303,1732308
1714303-01,1732308-07,3,1714303,1732308
1714303-02,1732308-01,1,1714303,1732308
1714303-02,1732308-03,1,1714303,1732308
1714303-02,1732308-04,1,1714303,1732308
1714303-02,1732308-06,1,1714303,1732308
1714303-02,1732308-07,1,1714303,1732308
1714303-01,1732417-01,2,1714303,1732417
1714303-02,1732417-01,3,1714303,1732417
1714303-01,1734102-04,2,1714303,1734102
1714303-01,1740350-01,7,1714303,1740350
1714303-02,1740350-01,7,1714303,1740350
1714303-01,1740417-01,4,1714303,1740417
1714303-02,1740417-01,3,1714303,1740417
1714303-01,1912156-01,1,1714303,1912156
1714303-01,1912296-01,1,1714303,1912296
1714303-01,1912296-02,4,1714303,1912296
1714303-02,1912296-01,2,1714303,1912296
1714303-02,1912296-02,7,1714303,1912296
1714303-02,1914205-02,1,1714303,1914205
1714303-01,1914239-01,8,1714303,1914239
1714303-02,1914363-01,2,1714303,1914363
1714303-01,2010314-01,1,1714303,2010314
1714303-02,2410101-13,1,1714303,2410101
1714303-01,2410171-02,1,1714303,2410171
1714303-01,2410171-03,1,1714303,2410171
1714303-01,2410171-12,1,1714303,2410171
1714303-02,2410171-02,1,1714303,2410171
1714303-01,2410175-03,2,1714303,2410175
1714303-01,2510317-01,1,1714303,2510317
1714303-01,2510317-02,2,1714303,2510317
1714303-02,2510317-01,1,1714303,2510317
1714304-04,1310250-04,2,1714304,1310250
1714304-03,1310426-02,1,1714304,1310426
1714304-04,1310426-01,1,1714304,1310426
1714304-04,1310426-02,1,1714304,1310426
1714304-05,1310426-04,1,1714304,1310426
1714304-01,1312354-02,1,1714304,1312354
1714304-05,1312354-02,1,1714304,1312354
1714304-03,1710105-01,1,1714304,1710105
1714304-04,1710105-01,1,1714304,1710105
1714304-01,1710201-01,1,1714304,1710201
1714304-03,1710404-01,1,1714304,1710404
1714304-03,1710404-02,3,1714304,1710404
1714304-01,1710417-01,1,1714304,1710417
1714304-01,1710417-02,3,1714304,1710417
1714304-03,1710417-01,1,1714304,1710417
1714304-03,1710417-02,4,1714304,1710417
1714304-04,1710417-01,2,1714304,1710417
1714304-04,1710417-02,2,1714304,1710417
1714304-05,1710417-01,2,1714304,1710417
1714304-05,1710417-02,1,1714304,1710417
1714304-06,1710417-01,1,1714304,1710417
1714304-06,1710417-02,1,1714304,1710417
1714304-01,1712301-03,1,1714304,1712301
1714304-04,1712301-01,1,1714304,1712301
1714304-06,1712301-01,2,1714304,1712301
1714304-01,1712312-01,4,1714304,1712312
1714304-03,1712312-01,3,1714304,1712312
1714304-04,1712312-01,1,1714304,1712312
1714304-06,1712312-01,4,1714304,1712312
1714304-01,1712315-01,1,1714304,1712315
1714304-03,1712315-01,1,1714304,1712315
1714304-03,1712315-02,1,1714304,1712315
1714304-04,1712315-01,1,1714304,1712315
1714304-04,1712315-02,5,1714304,1712315
1714304-05,1712315-01,2,1714304,1712315
1714304-05,1712315-02,2,1714304,1712315
1714304-01,1712401-01,1,1714304,1712401
1714304-03,1712401-01,1,1714304,1712401
1714304-03,1712401-02,1,1714304,1712401
1714304-04,1712401-02,1,1714304,1712401
1714304-06,1712401-02,1,1714304,1712401
1714304-04,1712404-01,1,1714304,1712404
1714304-01,1712417-01,5,1714304,1712417
1714304-03,1712417-01,4,1714304,1712417
1714304-04,1712417-01,1,1714304,1712417
1714304-06,1712417-01,1,1714304,1712417
1714304-01,1712432-01,4,1714304,1712432
1714304-04,1712432-01,2,1714304,1712432
1714304-05,1712432-01,1,1714304,1712432
1714304-01,1712444-01,5,1714304,1712444
1714304-03,1712444-01,2,1714304,1712444
1714304-04,1712444-01,4,1714304,1712444
1714304-06,1712444-01,3,1714304,1712444
1714304-03,1712452-01,1,1714304,1712452
1714304-06,1712452-01,1,1714304,1712452
1714304-01,1714303-01,3,1714304,1714303
1714304-01,1714303-02,1,1714304,1714303
1714304-03,1714303-01,1,1714304,1714303
1714304-04,1714303-01,2,1714304,1714303
1714304-05,1714303-01,1,1714304,1714303
1714304-05,1714303-02,1,1714304,1714303
1714304-06,1714303-01,1,1714304,1714303
1714304-01,1714304-01,13,1714304,1714304
1714304-03,1714304-03,14,1714304,1714304
1714304-04,1714304-04,10,1714304,1714304
1714304-05,1714304-05,8,1714304,1714304
1714304-06,1714304-06,6,1714304,1714304
1714304-03,1714308-01,4,1714304,1714308
1714304-05,1714308-01,2,1714304,1714308
1714304-03,1714320-01,4,1714304,1714320
1714304-05,1714320-01,2,1714304,1714320
1714304-03,1714417-01,2,1714304,1714417
1714304-03,1714480-01,2,1714304,1714480
1714304-01,1716310-01,1,1714304,1716310
1714304-01,1716310-02,1,1714304,1716310
1714304-04,1716310-02,1,1714304,1716310
1714304-05,1716310-01,1,1714304,1716310
1714304-06,1716310-02,2,1714304,1716310
1714304-01,1716401-01,1,1714304,1716401
1714304-01,1716401-02,1,1714304,1716401
1714304-01,1716401-04,1,1714304,1716401
1714304-01,1716401-05,1,1714304,1716401
1714304-03,1716401-01,2,1714304,1716401
1714304-03,1716401-04,1,1714304,1716401
1714304-03,1716401-06,1,1714304,1716401
1714304-04,1716401-02,1,1714304,1716401
1714304-04,1716401-05,1,1714304,1716401
1714304-05,1716401-02,2,1714304,1716401
1714304-06,1716401-02,1,1714304,1716401
1714304-06,1716401-04,1,1714304,1716401
1714304-03,1716405-01,3,1714304,1716405
1714304-05,1716405-01,1,1714304,1716405
1714304-01,1716408-01,2,1714304,1716408
1714304-03,1716408-01,1,1714304,1716408
1714304-01,1716410-01,2,1714304,1716410
1714304-03,1716410-01,2,1714304,1716410
1714304-04,1716410-01,2,1714304,1716410
1714304-05,1716410-01,2,1714304,1716410
1714304-06,1716410-01,1,1714304,1716410
1714304-03,1716430-01,1,1714304,1716430
1714304-04,1716430-01,1,1714304,1716430
1714304-05,1716430-01,1,1714304,1716430
1714304-01,1716440-01,1,1714304,1716440
1714304-01,1716440-02,1,1714304,1716440
1714304-01,1716444-03,2,1714304,1716444
1714304-03,1716444-02,1,1714304,1716444
1714304-01,1716448-01,2,1714304,1716448
1714304-03,1716448-01,1,1714304,1716448
1714304-04,1716452-01,1,1714304,1716452
1714304-03,1716494-01,1,1714304,1716494
1714304-06,1716494-01,1,1714304,1716494
1714304-01,1718210-01,1,1714304,1718210
1714304-01,1718210-02,1,1714304,1718210
1714304-04,1718210-02,1,1714304,1718210
1714304-04,1718210-03,1,1714304,1718210
1714304-05,1718210-01,1,1714304,1718210
1714304-03,1718217-02,1,1714304,1718217
1714304-04,1718217-02,1,1714304,1718217
1714304-03,1718303-01,2,1714304,1718303
1714304-04,1718303-01,1,1714304,1718303
1714304-05,1718303-01,1,1714304,1718303
1714304-01,1718312-01,1,1714304,1718312
1714304-03,1718312-01,4,1714304,1718312
1714304-05,1718312-01,2,1714304,1718312
1714304-03,1718402-02,1,1714304,1718402
1714304-06,1718402-02,1,1714304,1718402
1714304-05,1718406-02,2,1714304,1718406
1714304-03,1718416-01,1,1714304,1718416
1714304-03,1718425-01,1,1714304,1718425
1714304-05,1718425-01,1,1714304,1718425
1714304-04,1718436-01,1,1714304,1718436
1714304-01,1718448-01,1,1714304,1718448
1714304-03,1718448-01,4,1714304,1718448
1714304-05,1718448-01,3,1714304,1718448
1714304-01,1718449-01,1,1714304,1718449
1714304-03,1718449-01,2,1714304,1718449
1714304-04,1718449-01,2,1714304,1718449
1714304-05,1718449-01,1,1714304,1718449
1714304-03,1718450-01,2,1714304,1718450
1714304-04,1718450-01,2,1714304,1718450
1714304-05,1718450-01,1,1714304,1718450
1714304-05,1718452-02,1,1714304,1718452
1714304-06,1718452-01,1,1714304,1718452
1714304-01,1720400-01,2,1714304,1720400
1714304-04,1720400-01,2,1714304,1720400
1714304-05,1720400-01,1,1714304,1720400
1714304-01,1720405-01,1,1714304,1720405
1714304-04,1720405-01,1,1714304,1720405
1714304-01,1720415-01,2,1714304,1720415
1714304-05,1720415-02,1,1714304,1720415
1714304-06,1730220-01,1,1714304,1730220
1714304-06,1730430-01,1,1714304,1730430
1714304-01,1730435-01,1,1714304,1730435
1714304-03,1732204-08,1,1714304,1732204
1714304-06,1732204-09,1,1714304,1732204
1714304-06,1732204-10,1,1714304,1732204
1714304-03,1732303-01,1,1714304,1732303
1714304-03,1732303-03,2,1714304,1732303
1714304-04,1732303-01,1,1714304,1732303
1714304-04,1732303-03,1,1714304,1732303
1714304-05,1732303-03,2,1714304,1732303
1714304-06,1732303-01,1,1714304,1732303
1714304-01,1732308-03,3,1714304,1732308
1714304-01,1732308-04,1,1714304,1732308
1714304-03,1732308-04,1,1714304,1732308
1714304-03,1732308-05,1,1714304,1732308
1714304-03,1732308-06,1,1714304,1732308
1714304-04,1732308-03,2,1714304,1732308
1714304-04,1732308-07,1,1714304,1732308
1714304-05,1732308-06,1,1714304,1732308
1714304-01,1732417-01,4,1714304,1732417
1714304-04,1732417-01,5,1714304,1732417
1714304-06,1732417-01,4,1714304,1732417
1714304-01,1734102-04,2,1714304,1734102
1714304-03,1734102-04,2,1714304,1734102
1714304-04,1734102-04,2,1714304,1734102
1714304-01,1740350-01,3,1714304,1740350
1714304-03,1740350-01,2,1714304,1740350
1714304-04,1740350-01,1,1714304,1740350
1714304-05,1740350-01,1,1714304,1740350
1714304-06,1740350-01,1,1714304,1740350
1714304-03,1740417-01,2,1714304,1740417
1714304-04,1740417-01,1,1714304,1740417
1714304-05,1740417-01,1,1714304,1740417
1714304-01,1912296-01,1,1714304,1912296
1714304-05,1912296-02,1,1714304,1912296
1714304-03,1914239-01,1,1714304,1914239
1714304-04,1914239-01,1,1714304,1914239
1714304-05,1914239-01,1,1714304,1914239
1714304-06,1914239-01,2,1714304,1914239
1714304-01,1914363-01,1,1714304,1914363
1714304-01,2014322-01,1,1714304,2014322
1714304-03,2410171-02,1,1714304,2410171
1714304-03,2410171-12,1,1714304,2410171
1714304-03,2510317-01,1,1714304,2510317
1714308-01,1310250-04,1,1714308,1310250
1714308-01,1310426-02,1,1714308,1310426
1714308-01,1710404-02,3,1714308,1710404
1714308-01,1710417-01,9,1714308,1710417
1714308-01,1710417-02,3,1714308,1710417
1714308-01,1712212-01,1,1714308,1712212
1714308-01,1712301-03,1,1714308,1712301
1714308-01,1712315-01,5,1714308,1712315
1714308-01,1712432-01,3,1714308,1712432
1714308-01,1712444-01,1,1714308,1712444
1714308-01,1712452-01,1,1714308,1712452
1714308-01,1714304-03,4,1714308,1714304
1714308-01,1714304-05,2,1714308,1714304
1714308-01,1714308-01,26,1714308,1714308
1714308-01,1714320-01,19,1714308,1714320
1714308-01,1714406-01,3,1714308,1714406
1714308-01,1714417-01,11,1714308,1714417
1714308-01,1714429-01,3,1714308,1714429
1714308-01,1714469-01,1,1714308,1714469
1714308-01,1714469-02,4,1714308,1714469
1714308-01,1714480-01,13,1714308,1714480
1714308-01,1714552-01,1,1714308,1714552
1714308-01,1714903-01,1,1714308,1714903
1714308-01,1716310-01,4,1714308,1716310
1714308-01,1716401-01,1,1714308,1716401
1714308-01,1716401-02,1,1714308,1716401
1714308-01,1716401-05,2,1714308,1716401
1714308-01,1716401-06,2,1714308,1716401
1714308-01,1716405-01,7,1714308,1716405
1714308-01,1716408-01,3,1714308,1716408
1714308-01,1716410-01,2,1714308,1716410
1714308-01,1716440-02,1,1714308,1716440
1714308-01,1716444-02,1,1714308,1716444
1714308-01,1716448-01,1,1714308,1716448
1714308-01,1716452-01,1,1714308,1716452
1714308-01,1718210-01,1,1714308,1718210
1714308-01,1718303-01,4,1714308,1718303
1714308-01,1718303-02,1,1714308,1718303
1714308-01,1720405-01,1,1714308,1720405
1714308-01,1732303-03,1,1714308,1732303
1714308-01,1732308-01,3,1714308,1732308
1714308-01,1732308-02,1,1714308,1732308
1714308-01,1732308-04,2,1714308,1732308
1714308-01,1732308-05,3,1714308,1732308
1714308-01,1732308-06,1,1714308,1732308
1714308-01,1740350-01,5,1714308,1740350
1714308-01,1740417-01,2,1714308,1740417
1714308-01,1912296-01,1,1714308,1912296
1714308-01,1914239-01,2,1714308,1914239
1714308-01,2010116-07,1,1714308,2010116
1714308-01,2410171-12,1,1714308,2410171
1714308-01,2510111-03,1,1714308,2510111
1714320-01,1310250-04,1,1714320,1310250
1714320-01,1310426-02,1,1714320,1310426
1714320-01,1312354-02,1,1714320,1312354
1714320-01,1710201-01,1,1714320,1710201
1714320-01,1710404-02,3,1714320,1710404
1714320-01,1710417-01,10,1714320,1710417
1714320-01,1710417-02,4,1714320,1710417
1714320-01,1712212-01,1,1714320,1712212
1714320-01,1712301-03,1,1714320,1712301
1714320-01,1712315-01,6,1714320,1712315
